year,life_exp,gdp_per_capita,health_exp_gdp,health_exp_percap,pm25,urban_pop_pct,pop_65_plus_pct,unemployment,med_beds,infant_mortality,total_fertility,life_exp_next_year,gdp_per_capita_lag1,health_exp_gdp_lag1,health_exp_percap_lag1,pm25_lag1,urban_pop_pct_lag1,pop_65_plus_pct_lag1,unemployment_lag1,med_beds_lag1,infant_mortality_lag1,total_fertility_lag1,gdp_per_capita_pct_change,health_exp_gdp_pct_change,health_exp_percap_pct_change,pm25_pct_change,urban_pop_pct_pct_change,pop_65_plus_pct_pct_change,unemployment_pct_change,med_beds_pct_change,infant_mortality_pct_change,total_fertility_pct_change
2005,-0.33294923330799037,-0.6617603024696271,-0.8957437963597047,-1.0524122321235985,0.761086353932054,-0.44271433274356387,-0.49339910271188736,0.44949091091129806,-0.9721202326356049,0.17274549810080753,0.173421079543712,74.404,-0.7382638689110123,-0.641832584658446,-1.1400188766325474,0.7532847976279742,-0.5181351552129183,-0.526250789909497,0.4352780440741838,-1.0070234382465955,0.3227174032842277,-0.08590586338459816,1.4117598075128124,-0.9157435591822563,0.3074695031928315,0.40619947036454324,-0.0869320002034778,-1.1026487459443344,-0.2407409346384408,-0.34546076994949243,-1.1318734651108926,0.46611098012758384
2006,-0.20052270474642747,-0.5345653529242043,-1.3552594816965569,-1.0039430218351146,0.62695247945858,-0.3214879637236386,-0.41652286177359915,0.2656828629605518,-0.91212792561911,0.016122913156075436,0.3243098805450375,74.789,-0.6278462743190192,-0.9153429021609707,-1.0895334441299471,0.7613104984030546,-0.40268534162795466,-0.44706362393059423,0.49875609216833405,-0.9605403249168794,0.1433175510927865,0.08104178710163698,2.006687473343597,-1.58204203700129,0.23648268380430143,0.14073484546007828,0.09487418355884937,-0.9922105169323926,-0.7718458221406912,-0.08401393431184269,-1.0043800623937509,0.4767162799333612
2007,-0.04069758406867835,-0.37420633790784136,-1.9031437731690681,-0.9217573329734823,0.33987587325263513,-0.182949401191762,-0.3422268425625594,0.10229793144877701,-0.8435652890288301,-0.13128657855661346,0.4902875616464974,74.833,-0.49142732818617585,-1.4422729241623737,-1.034655765786181,0.606605026729171,-0.2756877896355312,-0.3617142388699977,0.3083219478858796,-0.8954639662552769,-0.017198106131134365,0.2567761560345131,2.1255951633528025,-1.9338988719367436,1.0303578174404788,-0.15238320591355647,0.4007656584164507,-1.1013035557889685,-0.7348421857858927,0.015832471488655988,-1.2286155255820268,0.5004199600916639
2008,-0.022431855991222827,-0.25183038060253315,-1.457586376697814,-0.7413608262604335,0.013893917962546664,-0.08436881132215696,-0.27539968090767125,0.5924527259841015,-0.7235806749958402,-0.2510567905731734,0.7543429633988208,75.317,-0.3194393057873712,-2.070535877902901,-0.9416037071500799,0.2755005839181097,-0.13055386835800967,-0.2792294623679469,0.13904715296814185,-0.821090984927731,-0.16827166587129502,0.45008396186067895,0.6003026003637747,1.2459454253784756,2.016430123486574,-0.239760659817698,-0.5801189373228399,-1.329911336398639,0.7276994564981023,0.7526098309793207,-0.44646698284942893,0.6698863898817117
2009,0.17849115286079975,-0.12196833097961032,-0.5619079321979846,-0.5826778080258939,-0.23695600376341278,0.03678475707353638,-0.20854474496356465,0.8579532396907352,-0.5864554018152808,-0.36161390935769033,0.8524206840496826,75.668,-0.18818881834858964,-1.5596119285857417,-0.7373556616214757,-0.10047597195406954,-0.027280185506457878,-0.20503674582801687,0.6468715377213551,-0.6909382676045258,-0.2910189331601758,0.7576191074932166,0.48068589230389497,2.1509139169389857,1.4821803941996048,-0.10621281335599077,-0.14789256787624333,-1.3584344269349615,0.1914627728249368,0.8777379455002222,-0.473678833869317,0.3728840335914467
2010,0.3242018472968811,0.03860264847185953,-0.8023107602925877,-0.4599933449183538,-0.2986365092768595,0.11673446765290746,-0.13210968129571923,0.4699140273502713,-0.4236191399133661,-0.46295793491016407,0.6487208026978918,75.889,-0.04890935783916383,-0.5325308570865104,-0.5576920033637285,-0.38979778281137006,0.09964110006690413,-0.13081319377276562,0.9219430794626784,-0.5421923049494345,-0.4043241029652966,0.8718464472995864,1.0568885964872146,-0.9136152183016019,0.4279005739235849,0.26789027570512075,-1.0769665121334784,-1.1497696843076968,-1.178122555479731,1.083062560475014,-0.4575718191112122,-0.14698049163107907
2011,0.41594561786773926,0.1942829271009973,-0.5804837099090235,-0.20268122759003573,0.7277153403659878,0.34932945761171175,-0.03957021823707913,0.5107602602282141,-0.24364221886388107,-0.5550888672305947,0.5053764417466301,76.2,0.12330600035369776,-0.8082025513056711,-0.4187865319495823,-0.4609379905776671,0.1833969496248005,-0.04595361165096301,0.5199154415330527,-0.3655564742965132,-0.5081871752866571,0.6346050492402019,0.48303442995286366,0.4053650302284782,1.904230258779763,2.0873171639519628,2.0087664378456758,-0.7946354080134006,-0.2860066135184266,1.1294897296956778,-0.3860566735852742,-0.04720754731864689
2012,0.5450511049606755,0.3305400878453395,-0.12602712166072452,0.029949605603631097,-0.12794675653011972,0.46314349265284366,0.06810522401074956,0.5720296095451302,0.03060832749723831,-0.6472197995510254,1.4861536482552566,76.452,0.29027599106602653,-0.553831838250615,-0.1274533015410007,0.7228215006443655,0.42706501103159983,0.05678536426011112,0.5622341402624862,-0.17032739831170512,-0.6026081501242577,0.4676573987539668,-0.34895851507467895,1.0452489899606447,0.9733915158294696,-1.2207312275447961,-0.5322007619454935,-0.4856665663375927,-0.24250058921443177,2.0214428836551153,-0.949886226717331,1.9349112705785965
2013,0.6496639112224716,0.4752018714732496,0.17595070535736188,0.256898866702716,2.078468838350559,0.5876561433717569,0.19311560387607588,0.6128758424230729,0.2705775555632177,-0.72092454540737,0.8524206840496826,76.714,0.4364143270473508,-0.03270312015513709,0.13593535201578302,-0.26407020596890257,0.5462973525548201,0.17632857643872404,0.6257121883566383,0.12716452699847794,-0.6970291249618582,1.6099307968176741,-0.3794979220852242,0.5727224687758248,0.5545967321518682,2.0873171639519628,-0.3825101989084651,-0.14947860903419813,-0.2869692204303549,1.3510211074077407,-0.07729287067963644,-0.835074934452401
2014,0.7584280193200554,0.6240172591186857,0.298028231858021,0.42665137800386344,1.5806407808337954,0.7005716204735517,0.3381897573544651,0.674145191739989,0.48483579490784234,-0.7946292912637145,1.2673648868033314,76.975,0.5915667771937257,0.31357707900265863,0.39289123136317416,2.1268869650206406,0.6767376351536546,0.3151173480731499,0.6680308870860717,0.38746996164488806,-0.7725659048319388,0.8718464472995864,-0.5119022946992772,0.07996237979343347,-0.11717569453518636,-1.3175816154914668,-0.6565026975852832,0.21870398748543216,-0.24393190244743856,0.9099477080657332,-0.5865939888745058,0.9161012674782518
2015,0.8667769972340588,0.7729075119799244,0.6132630992538892,0.5841816360910942,0.590615772291895,0.8420932996636551,0.5194432900442084,0.7149914246179335,0.699094034252467,-0.8591209438880161,0.5204653218467629,77.214,0.7511740448053311,0.45356427808534977,0.585087961158961,1.7065568403427773,0.7950286413919715,0.47618128195496745,0.7315089351802239,0.6198855282934688,-0.8481026847020191,1.355115961865,-0.7168704011390321,0.5707924957456905,-0.3106135255860647,-1.3640033095648192,-0.18790841596837618,0.9008563174862044,-0.28791103669623663,0.7715367726715563,-0.27677510289395985,-1.0405135426581702
2016,0.9659931111093373,0.9264553622671777,0.6737258340528899,0.6101405834672586,-0.4693025799150732,0.9773978739026795,0.7241743512285358,0.5311833766671855,0.8962116144495216,-0.9143995032802744,1.2899982069535314,77.235,0.9108616067515645,0.8150464231197422,0.7634464444366537,0.5646954983317826,0.9432876955590244,0.6774122132065181,0.7738276339096593,0.8523010949420493,-0.9141973670883395,0.4852308356472546,-0.8093307111205372,-0.08688289060312049,-1.1912198510170373,-1.6263190537862429,-0.3671818403986339,1.2398700244021355,-0.7607283223528176,0.5138182197601022,0.16745892430655518,1.5602695032557827
2017,0.9747108449644875,1.0916074877128594,0.8490227105891814,0.8236791000374378,-0.7330943396807674,1.1028651356237047,0.9536122660407266,0.3473753287164393,1.1361808425155013,-0.9696780626725329,1.4635203281050568,77.709,1.0755445284557028,0.884379486591879,0.7928376137124274,-0.6577784610438697,1.0850336691508664,0.9047083187602816,0.5833934896272029,1.0661234162587436,-0.9708499519908999,1.3814761172049328,-0.770627934665901,0.1952925677644752,-0.06831390746997582,-0.15241862808101886,-0.5960776132011114,1.5564019952519854,-0.768357537794293,0.7481180525093424,-0.3007403596244997,0.4914802031222306
2018,1.1714825519807281,1.2674222779864033,1.0522196574688936,1.151768551874186,-1.793166146108597,1.2157515608332028,1.2041549638183213,0.02060546569288959,1.3590094114339109,-1.0249566220647912,-0.4678563247119293,77.94,1.252673250825716,1.0853937064706483,1.0346096161155192,-0.9620269499392383,1.2164740085966839,1.159434417484667,0.3929593453447484,1.326428850905154,-1.02750253689346,1.5835706414777415,-0.7647170529164468,0.25539044744147954,0.43186176023444506,-2.0283955811703334,-0.8557786060345267,1.7551611360980084,-1.0890481858756333,0.5095336305376592,-0.8492023779437399,-1.951539427939715
2019,1.267377624387374,1.4373542498621268,1.4508305112589408,1.3301134014153877,-1.793166146108597,1.324139044180625,1.4593355702427455,0.5311833766671855,1.5561269916309657,-1.0618089949929634,-0.7922672468647819,78.019,1.4412378792909253,1.3184011425747186,1.4060781690116144,-1.9282647146170953,1.3347345798790398,1.4375914257586035,0.054409755509272975,1.5681410402196778,-1.0841551217960204,-0.6658292808630958,-1.0355592580407607,0.7097579866148944,-0.5041256762906559,-1.339655120047872,-0.9678784884269366,1.61692929704709,0.7842635263291432,0.2487002295150392,1.0323270460125342,-0.4178010709873776
2020,1.3001729088900837,1.5035085576975127,1.937808017165871,1.55487042102218,-1.793166146108597,1.3970272362367286,1.7326380899485736,1.4298004999819471,1.7103929239590954,-1.1078744611531788,-2.2247678013711303,78.117,1.6234930757465333,1.7754911455059916,1.608003292799217,-1.9282647146170953,1.4482820296874204,1.7208975236100588,0.5833934896272029,1.7819633615363724,-1.1219235117310606,-1.0436581740687827,-2.176388012106427,0.8765937540176791,-0.3531803490256287,-1.4775897462387433,-1.5709548841777798,1.722213592078265,1.5529019011592802,-0.0863436237369806,-0.6562250011277208,-1.951539427939715
2021,1.3408556668807827,1.7764368618856348,1.4319713194081034,2.0012622716097006,-1.793166146108597,1.5043339188196494,1.9950022627057429,0.5107602602282141,1.881799515434795,-1.1447268340813512,-2.2247678013711303,78.202,1.6944447997678411,2.223585073138729,1.8624770784060696,-1.9282647146170953,1.5246401853850253,2.024322895450611,1.5144048616747605,1.9493025695233501,-1.169133999149861,-2.4154845915510594,0.29556001781789265,-1.343138197899935,0.47958485777995424,0.39310072949295616,-1.0413896135882712,1.320521480300165,-2.1716245646635857,-0.01663931613689728,0.2034014955982267,-1.9363420199038144
2022,1.3761417324849579,1.886417338366609,2.4704508146256416,2.4367584480712763,-1.793166146108597,1.5488243284668919,2.2647087886101214,1.3889542671040043,2.0360654477629248,-1.1723661137774803,-2.2247678013711303,77.953,1.9871654758656883,1.7538651712596376,2.367889653647488,-1.9282647146170953,1.6370553811104624,2.31560431781792,0.5622341402624862,2.135235022842215,-1.206902389084901,-2.4154845915510594,-2.176388012106427,2.1509139169389857,0.20258841727473167,0.39310072949295616,-2.0482117544361573,1.2522935538364268,1.5132436432762673,-0.15797485330196526,1.3303068190372833,-1.4480990631688881
