year,life_exp,gdp_per_capita,health_exp_gdp,health_exp_percap,pm25,urban_pop_pct,pop_65_plus_pct,unemployment,med_beds,infant_mortality,total_fertility,life_exp_next_year,gdp_per_capita_lag1,health_exp_gdp_lag1,health_exp_percap_lag1,pm25_lag1,urban_pop_pct_lag1,pop_65_plus_pct_lag1,unemployment_lag1,med_beds_lag1,infant_mortality_lag1,total_fertility_lag1,gdp_per_capita_pct_change,health_exp_gdp_pct_change,health_exp_percap_pct_change,pm25_pct_change,urban_pop_pct_pct_change,pop_65_plus_pct_pct_change,unemployment_pct_change,med_beds_pct_change,infant_mortality_pct_change,total_fertility_pct_change
1995,-1.6747726146165305,-1.3117494817107689,0.8100039143635226,1.1766665425963103,-1.6298843856513425,-1.6200241534516606,-1.6019347361399778,-1.2448226210820437,1.3155312569352962,1.4907470424069804,0.2839828020548036,70.823,2.3799216263384415,0.775161148960557,0.9972825738188583,-0.6388926105961078,1.9008200530990451,1.8225971502220928,1.204826492741671,0.9881658950156487,-1.8664387215001204,1.3188280956675726,-0.61839793876293,0.7303440551065713,0.7798600251285714,-1.3979287681303763,-1.2990820671231789,0.47547164868149566,-0.5665411137243107,1.1425197298998786,-0.540397753188574,0.008009295872386395
1996,-1.3080340858683905,-1.1184986232655905,0.8100039143635226,1.1766665425963103,-1.4046337511686067,-1.321942692658589,-1.334310237364616,-1.0491299819599755,1.1589722882968552,1.2706203257267044,-0.5742763330441435,71.227,-1.2029136770376538,0.775161148960557,0.9972825738188583,-1.514450378735412,-1.54363045397017,-1.540335100265611,-1.239671307882143,1.1389029305756355,1.4378490891556486,0.3482425124846233,0.109338630791994,0.425561430839996,-0.5458803766101666,-0.006439426515492397,1.5134771918530099,0.47547164868149566,0.19056076174251396,-0.9469474465233891,1.6889744264521394,-1.211508433517352
1997,-0.9859419867069678,-0.9237784568532599,0.8100039143635226,1.1766665425963103,-1.1048337179425525,-1.0258064331555672,-1.0603884592814075,-0.8697450627647468,1.1589722882968552,1.0358184946010764,-1.2558350579756632,71.601,-1.0341820412897573,0.775161148960557,0.9972825738188583,-1.288116344311844,-1.267392471198871,-1.2891326497416487,-1.0466846394118419,0.9881658950156487,1.2304670089889684,-0.5684216494103844,-0.3256205844109971,0.425561430839996,-0.5458803766101666,0.4465140837377422,1.1551150918918984,0.44217079513665397,0.08963672618627107,-0.1843686272584097,1.4542566194439757,-1.0005330162740973
1998,-0.6877676176813059,-0.7462414751473393,0.8100039143635226,1.1766665425963103,-0.7585176762567521,-0.7275740958360252,-0.74622913539386,-0.8534373428379074,1.106785965504353,0.7716664345847447,-1.382049636666682,71.952,-0.8641675199769032,0.775161148960557,0.9972825738188583,-0.9868743469421395,-0.9929571449195851,-1.0320193352982634,-0.869780193314066,0.9881658950156487,1.0092594568111763,-1.2963608367975994,-1.1791425830439284,0.425561430839996,-0.5458803766101666,0.721153627433805,0.9135803315986567,1.247745299365955,-0.5946047582873534,-0.4445425713369345,1.0373338789717894,-0.263483044347025
1999,-0.4079301750930482,-0.5587303723194594,0.8100039143635226,1.1766665425963103,-0.3937190163945383,-0.43155198113967236,-0.41698985934872934,-0.8371296229110687,1.080692803977636,0.492839260123062,-1.1801063107610474,72.288,-0.7091560205714176,0.775161148960557,0.9972825738188583,-0.6388926105961078,-0.7165793418883851,-0.7371375424256877,-0.8536979709415404,0.9379202165793967,0.7604009606111596,-1.4311643900174504,-1.2336248594062733,0.425561430839996,-0.5458803766101666,0.8203704033683566,0.6066294950451316,1.372053273225803,-0.5948080594929287,-0.3154839544929878,0.7253079132030326,0.18243540479387868
2000,-0.1400515975726652,-0.33121313575514255,0.707498040321143,-1.002031283520416,-0.038471128639363424,-0.089397702098207,-0.10114361640542685,-0.8208219029842302,-1.0328552377191709,0.21401208566137928,1.293699431582971,72.675,-0.5454358935013711,0.775161148960557,0.9972825738188583,-0.2723393592433175,-0.44224979585807633,-0.4281011375758704,-0.8376157485690158,0.9127973772356563,0.49771699240003175,-1.2154787048656839,-0.61839793876293,0.2611963841887749,-2.588729836984111,0.7482388682415454,1.2347841199228486,0.8144666600057776,-0.5950101096141657,-2.4055743189935,0.5404456182706189,2.00341393672644
2001,0.1684871211784919,-0.09261057436346773,-0.7159422257956407,-0.9865968206023659,0.3304447666827051,0.16483291062414873,0.20393320139196716,0.059794973065075516,-1.0850416103496596,-0.10884043213635876,-0.3470900914003074,73.034,-0.3467855185679597,0.6276846059642509,-1.1163574429749221,0.08461718314654255,-0.1251686610987575,-0.13163593883955535,-0.821533526196491,-1.122154494826987,0.23503302418890393,1.42667093824345,-0.754900211334744,-1.866332100512909,-0.16755091905383898,0.8167801031555829,-0.6332251200869329,0.3581716567413388,1.9030956543886441,-0.5723476790590775,-0.21997169101535705,-1.9184412217619324
2002,0.45470262513629034,0.19752906443508156,-0.026409655025799273,-0.9312840282492172,0.7117241647541961,0.46095850607950695,0.49667077520099134,0.7773346498459919,-0.9806688650886821,-0.4316929499340968,-0.27136134418569163,73.385,-0.13845629922492572,-1.4202375406422476,-1.1013838665246916,0.4553074728452653,0.11043187383651432,0.15472067118471747,0.046906481919864344,-1.1724002212479083,-0.06912736005556001,-0.3257752536146501,-0.10034790572586876,1.603511898909494,0.762497705024736,0.8761339813736035,-0.05511472557211866,-0.10080211880978082,1.803048339790429,0.6007724124802244,-0.540397753188574,0.008009295872386395
2003,0.734540067724548,0.5464119234157827,0.15727204419527885,-0.865460422893574,1.0405487485546157,0.7592398190254234,0.7736689655048103,1.3317971273585174,-0.9284824924581935,-0.7398703532864834,-0.1703896812328743,73.727,0.11487109214431301,-0.4281980036841039,-1.0477227621912828,0.8384207306892704,0.3848573175320025,0.4294952013109412,0.7545242663109692,-1.0719087684060657,-0.373287744300024,-0.24489312168273464,0.5112508822986183,0.7303440551065713,0.8376098207987938,0.5501998061006261,-0.2070061079207501,-0.6019590548153669,1.045610188938518,0.19912511758502963,-0.7002176996173084,0.04119677821139349
2004,1.007202191272081,0.9300228464522532,-0.5382219292192347,-0.788540656766025,1.2521002010633417,1.0138972776594655,1.0189623036633437,1.1850276480169666,-0.7458301882514828,-1.0627228710842214,0.7131123696042744,74.085,0.4194884995589145,-0.16393273824563298,-0.9838647068604492,1.1688268795558732,0.661280507244409,0.6894961523203941,1.3013198269768222,-1.0216630419851445,-0.6636226565333762,-0.13705027910685139,0.5410146525925736,-0.7197132954047082,0.8815322060751385,-0.15175425707737822,-1.087283359371003,-1.4052673826811954,-1.07855928315849,1.1425197298998786,-1.3399134595782418,1.0729905684286936
