year,life_exp,gdp_per_capita,health_exp_gdp,health_exp_percap,pm25,urban_pop_pct,pop_65_plus_pct,unemployment,med_beds,infant_mortality,total_fertility,life_exp_next_year,gdp_per_capita_lag1,health_exp_gdp_lag1,health_exp_percap_lag1,pm25_lag1,urban_pop_pct_lag1,pop_65_plus_pct_lag1,unemployment_lag1,med_beds_lag1,infant_mortality_lag1,total_fertility_lag1,gdp_per_capita_pct_change,health_exp_gdp_pct_change,health_exp_percap_pct_change,pm25_pct_change,urban_pop_pct_pct_change,pop_65_plus_pct_pct_change,unemployment_pct_change,med_beds_pct_change,infant_mortality_pct_change,total_fertility_pct_change
1995,-1.730321018640188,-1.2095185837226758,0.9330717810561048,1.3252874655784483,-0.7984535653226653,-1.6710080630888784,-1.6848264807900188,-1.5136101931495582,1.335543763540215,1.6008464075430453,-0.2869237182949709,70.823,1.467729249626488,0.8542421566687263,1.2193291831181519,-0.31734157628184084,1.243492457705398,1.2163017681407036,0.8862672636138721,1.1479837988947421,-1.2299590229205268,0.3872835281773341,-0.8027837128415723,0.38761134183507023,0.25713128691084414,0.16560223301472723,-0.7589945593402886,0.7914221800695559,-0.4419639610862468,0.5035501876577919,-0.37246481025099476,-0.06121502446876437
1996,-1.4432538072885739,-1.1045620101273592,0.9330717810561048,1.3252874655784483,-0.6344470693953559,-1.44215944257264,-1.4728299322678413,-1.3242856608468119,1.1641372079400953,1.4259701500053434,-0.8423916996204689,71.227,-1.2660638373426876,0.8542421566687263,1.2193291831181519,-1.0485844454463786,-1.7015983073720395,-1.7169637305987884,-1.5139576641243653,1.3180553229398995,1.620564191411652,-0.23583186911357176,-0.12402036464048298,0.17756306818029582,-0.7921961599613836,0.5515283936373624,1.618170693670338,0.7914221800695559,0.35343043132055296,-1.1198468208982948,2.0125344315005416,-1.3453562122472167
1997,-1.191133908623233,-0.9988074399227163,0.9330717810561048,1.3252874655784483,-0.4161606568344866,-1.2148042280222402,-1.255845045665807,-1.1507381729026283,1.1641372079400953,1.2394354752984615,-1.2834986259671899,71.601,-1.1518727912727524,0.8542421566687263,1.2193291831181519,-0.8595561999735536,-1.4654079686362407,-1.4978562891051654,-1.32446622246082,1.1479837988947421,1.44166106080503,-0.8243297443327606,-0.5297088865498089,0.17756306818029582,-0.7921961599613836,0.6771539402547052,1.3152842996131426,0.7644685262775525,0.24740188411743935,-0.5273665044081627,1.7614315439466688,-1.1232009976392416
1998,-0.9577357846112683,-0.9023852380436292,0.9330717810561048,1.3252874655784483,-0.16400562690200776,-0.9858397737843768,-1.006986317653301,-1.1349611285440655,1.107001689501949,1.029583966253219,-1.365185093809173,71.952,-1.0368135378627936,0.8542421566687263,1.2193291831181519,-0.6079667897880782,-1.2307589459902906,-1.2735931882312281,-1.1507657342692372,1.1479837988947421,1.2508310548246329,-1.2916662923009419,-1.3257929007277578,0.17756306818029582,-0.7921961599613836,0.7533245450045536,1.1111399646161442,1.4164991494993628,-0.4714470019282449,-0.7295068430012377,1.3154044386584938,-0.34709401403996776
1999,-0.738691021166882,-0.8005459860877246,0.9330717810561048,1.3252874655784483,0.10160672114030442,-0.7585721925992853,-0.746182129401108,-1.1191840841855039,1.0784339301400367,0.8080740400387968,-1.234486745261997,72.288,-0.9319077494993793,0.8542421566687263,1.2193291831181519,-0.31734157628184084,-0.9944490574582728,-1.0163871178103534,-1.1349747807972748,1.0912932909741746,1.036147298096686,-1.3782100974802325,-1.3766087781598062,0.17756306818029582,-0.7921961599613836,0.7808420747912641,0.8517061906578329,1.5171138105167454,-0.4716605856533999,-0.6292356471303877,0.9815966973753812,0.1224540975882844
2000,-0.5290071450491793,-0.6769789821644797,0.8588097371351758,-1.1439337519977,0.3602650880305866,-0.49588717168574226,-0.4959871223144035,-1.103407039826942,-1.2355567219015715,0.5865641138243747,0.3665680244409056,72.675,-0.8211082987030612,0.8542421566687263,1.2193291831181519,-0.011205920846529313,-0.7598904795534362,-0.7468349066205511,-1.119183827325313,1.0629480368721647,0.8095366659949647,-1.2397400091933646,-0.8027837128415723,0.06428694431544311,-2.513865166708837,0.7608365702007651,1.3826202835828614,1.065804161304578,-0.4718728550171734,-2.403040404758477,0.7838296142168795,2.092403722995835
2001,-0.2874962520207525,-0.5473914217457476,-0.1724246633195741,-1.1264411456976011,0.6288752227926968,-0.3007045365103933,-0.25432302690038905,-0.25144664446458437,-1.2926922949041908,0.3300789361024122,-0.6953560575048977,73.034,-0.6866694069369459,0.7783172092838982,-1.1442567268757982,0.28691481512606815,-0.48877823107043616,-0.4882477349925571,-1.1033928738533512,-1.2330196724205686,0.5829260338932436,0.4565185723207642,-0.930100029547448,-1.4019504648489458,-0.4927472759615651,0.77984631382123,-0.19621459553377252,0.696479767608494,1.9805020699480915,-0.8288041336672127,-0.029670582216932608,-2.0855262109481254
2002,-0.06345901533546247,-0.38981353258404317,0.3271183973468869,-1.0637525438894213,0.9064873067301193,-0.07335750916019859,-0.022433362261126463,0.44274330731215195,-1.1784211488989522,0.07359375838044967,-0.6463441767997049,73.385,-0.5456802475640238,-0.27600897758106674,-1.1275124686110118,0.5965056164124094,-0.2873339199209161,-0.23847762309143716,-0.2506813863673981,-1.2897102344806235,0.3205347756701979,-0.6685508950100361,-0.3195959912530092,0.9893759556906488,0.24338895922554343,0.796307966565304,0.292402288842606,0.3249871802141439,1.9805020699480915,0.08264337255394222,-0.37246481025099476,-0.06121502446876437
2003,0.1555857481089238,-0.2003315827528077,0.46018958514425223,-0.989151540935648,1.1459066890004768,0.15564454555273244,0.19698847901279046,0.9791628155032657,-1.121285575896333,-0.17123300217233298,-0.5809950025261169,73.727,-0.37423806548358446,0.23472003814520237,-1.0675057365708254,0.9164717546561295,-0.05269334712965784,0.0011901992486413123,0.44412056639893455,-1.1763291103605138,0.058143517447152265,-0.6166246119024587,0.2508450975727438,0.38761134183507023,0.302840420892543,0.705910921387204,0.16402422349213472,-0.08064838496337881,1.2517263432188048,-0.22941370323302862,-0.543441399324037,-0.02626890440578237
2004,0.36901397915729994,0.008011543893982362,-0.04367231041010943,-0.9019747345440657,1.2999387187612987,0.35115488677797313,0.3912955820734159,0.8371694162762063,-0.9213110703871653,-0.4277181798942955,-0.009189727632223654,74.085,-0.16808478397473378,0.37077100575268196,-0.9960962256700396,1.1924182987662602,0.18365534814247844,0.22797199633208914,0.9810129844456454,-1.119638548300459,-0.19232086540211882,-0.5473895677590247,0.27860590721869705,-0.6117305462015341,0.33760511867358545,0.5112256813110193,-0.5799830319940883,-0.7308447689201082,-0.979878862600959,0.5035501876577919,-1.2277927680149199,1.0602006658030132
