year,life_exp,gdp_per_capita,health_exp_gdp,health_exp_percap,pm25,urban_pop_pct,pop_65_plus_pct,unemployment,med_beds,infant_mortality,total_fertility,life_exp_next_year,gdp_per_capita_lag1,health_exp_gdp_lag1,health_exp_percap_lag1,pm25_lag1,urban_pop_pct_lag1,pop_65_plus_pct_lag1,unemployment_lag1,med_beds_lag1,infant_mortality_lag1,total_fertility_lag1,gdp_per_capita_pct_change,health_exp_gdp_pct_change,health_exp_percap_pct_change,pm25_pct_change,urban_pop_pct_pct_change,pop_65_plus_pct_pct_change,unemployment_pct_change,med_beds_pct_change,infant_mortality_pct_change,total_fertility_pct_change
1995,-1.774572401296051,-1.2045902145916945,0.683951477188562,0.82481414448273,-0.7691628207919885,-1.6629421682751664,-1.6688628411535227,-1.7489993502763732,0.4939509396834425,1.720316246574081,-0.5542465425628043,70.823,0.6076663158967127,0.771739982758842,0.935281581645755,-0.2556047510279826,0.6690084340762616,0.6667819936405356,0.7139809615974505,0.5564323206463145,-0.7990442753750274,-0.008941582432516674,-0.6072518093451423,0.10093726398394505,0.11139929252000759,0.10396604552585367,-0.6087079953555292,0.659701354953101,-0.38145158975940635,0.14226759128366695,-0.2694990841505105,-0.09948308694085109
1996,-1.5350678668958584,-1.1344453626723152,0.683951477188562,0.82481414448273,-0.661983321671203,-1.483755323665448,-1.5030933576297445,-1.5556507348612048,0.38147641015438427,1.5657505460732652,-0.9835035459144087,71.227,-1.2523648703859844,0.771739982758842,0.935281581645755,-0.7665938803700593,-1.719218940362649,-1.7450614499369317,-1.752498723921012,0.6876146850027693,1.7472434821533935,-0.5041676863872566,0.07000812817763628,-0.08320412254523671,-1.0084444871974052,0.31798498662678676,1.542863408374218,0.659701354953101,0.631617310810567,-1.0924584192326383,1.8746463899769055,-0.9971885200455574
1997,-1.3247204062487243,-1.0637671915707645,0.683951477188562,0.82481414448273,-0.5193314819933614,-1.3057378053209971,-1.3334232717947294,-1.3784145040639675,0.38147641015438427,1.4008804655390614,-1.3243841073995077,71.601,-1.1746710215366556,0.771739982758842,0.935281581645755,-0.6345018181451283,-1.5276879222916313,-1.5649029043049323,-1.5577766434853437,0.5564323206463145,1.5874346270783881,-0.9718812290111778,-0.3347818236225005,-0.08320412254523671,-1.0084444871974052,0.3876518016954844,1.2687210435525293,0.6326196398718676,0.49657207442278845,-0.6418287496979082,1.8746463899769055,-0.8418863266075193
1998,-1.1299928065407416,-0.9993260532898284,0.683951477188562,0.82481414448273,-0.354546241895749,-1.126460263729883,-1.1388296187348455,-1.3623021194460365,0.3439849003738513,1.215401624938082,-1.387510137304154,71.952,-1.0963864576342008,0.771739982758842,0.935281581645755,-0.45869230384621296,-1.3374067853183678,-1.3805051777058255,-1.3792814030859815,0.5564323206463145,1.4169718483317153,-1.3433008069772343,-1.129102570513081,-0.08320412254523671,-1.0084444871974052,0.4298929188700222,1.0839500803825557,1.2877481689609702,-0.4190032145337317,-0.795572986332566,1.786278677882232,-0.2993327020696427
1999,-0.9472404335527664,-0.9312645779260208,0.683951477188562,0.82481414448273,-0.1809665415155373,-0.9485113616881075,-0.9348952816487797,-1.3461897348281062,0.325239145389856,1.0196184043037153,-1.2865084894567178,72.288,-1.025010156732858,0.771739982758842,0.935281581645755,-0.2556047510279826,-1.1457788221550886,-1.169020477510944,-1.3630545630496753,0.5127048659337095,1.2252012222417084,-1.41208221030428,-1.1798058945302143,-0.08320412254523671,-1.0084444871974052,0.4451530208987722,0.8491366661685231,1.3888408669563725,-0.4192752494282294,-0.719308552558949,1.3797101407946766,0.028914608214014047
2000,-0.7722979910343633,-0.8486819545094334,0.609707768347318,-1.2837898248346995,-0.011931320989954619,-0.7428308558692149,-0.739256732841688,-1.330077350210176,-1.193168414996574,0.8238351836693487,-0.04923830332562536,72.675,-0.9496238976606216,0.771739982758842,0.935281581645755,-0.04167857324496633,-0.9555710284584271,-0.9473843066497287,-1.34682772301337,0.4908411384680881,1.022776672480035,-1.3020319649810044,-0.6072518093451423,-0.18250902111063935,-2.5834776125710595,0.43405878229690914,1.3296668180912437,0.9353869705869908,-0.419545610261843,-2.877319537419226,1.1388353385065224,2.012215783620239
2001,-0.5708017849194157,-0.7620756570209719,-0.4212720233745198,-1.2688519250566055,0.16360745593342832,-0.5900042386897638,-0.5502888814201288,-0.4600085808419192,-1.2306599605815334,0.5971388229348188,-0.8698766920860442,73.034,-0.8581537229329912,0.6932085792521031,-1.3235263530299475,0.1666468159482366,-0.7357212020793884,-0.7347640120489747,-1.3306008829770646,-1.2801224269029263,0.8203521227183614,0.04608354022911805,-0.7342861298139405,-1.4679039677419883,-0.6888722020255389,0.4446008123932578,-0.09933605531701757,0.5643078553097152,1.9548477182542823,-0.8710966856574323,0.14801474365392964,-1.709647963753731
2002,-0.3838841156809973,-0.6567627897809027,0.07814770158314865,-1.2153186759241343,0.34502907547390105,-0.4119931308649293,-0.36896409000386027,0.24893634234703124,-1.1556768694116146,0.3704424622002889,-0.8320010741432542,73.385,-0.762226845872901,-0.3973119684771057,-1.307524369235394,0.3829874336452923,-0.5723663662906098,-0.5293934422695947,-0.45435152101655796,-1.323849923375291,0.5859658019416868,-0.8480747030224943,-0.12513431286845375,0.6284815681170306,0.0967334603976384,0.453729774999405,0.3429109085708737,0.19105024488552969,1.9548477182542823,-0.17786641775614653,-0.2694990841505105,-0.09948308694085109
2003,-0.2011317426930222,-0.530127717226473,0.21118603449660275,-1.151612771477954,0.5014914724445559,-0.23268614836887105,-0.19738844145971188,0.7967574193566741,-1.118185323826655,0.15405048149914657,-0.7815002502195361,73.727,-0.6455801959000206,0.1309500560365134,-1.2501777410069834,0.6065782887423229,-0.38209208145736306,-0.33232936259599943,0.25962944058089255,-1.2363949304305615,0.35157948116501214,-0.8068058610262644,0.44404329108210555,0.10093726398394505,0.16018014688367707,0.4035992529937002,0.22671596843181385,-0.21651256228430404,1.7757486506098943,-0.4152113101078555,-0.4777438103765875,-0.07505327957617937
2004,-0.02306532798679026,-0.3908872936260621,-0.2925514590413665,-1.0771676959694294,0.6021525816584248,-0.07960293967968246,-0.04545111821601847,0.6517459577952982,-0.9869649142792971,-0.07264587923538328,-0.3396180408870034,74.085,-0.5053166424552745,0.27167156856534885,-1.1819338201272813,0.799408455388451,-0.19043264920655617,-0.14586066733010056,0.8113420018152854,-1.1926674339581966,0.1278470840600043,-0.7517807383646267,0.4717426125852902,-0.7751480171652717,0.19728108299270528,0.29563474273126167,-0.4466847272262821,-0.8697981373327016,-1.0665769352232528,0.14226759128366695,-1.3112647279952663,0.6844657245347927
