year,life_exp,gdp_per_capita,health_exp_gdp,health_exp_percap,pm25,urban_pop_pct,pop_65_plus_pct,unemployment,med_beds,infant_mortality,total_fertility,life_exp_next_year,gdp_per_capita_lag1,health_exp_gdp_lag1,health_exp_percap_lag1,pm25_lag1,urban_pop_pct_lag1,pop_65_plus_pct_lag1,unemployment_lag1,med_beds_lag1,infant_mortality_lag1,total_fertility_lag1,gdp_per_capita_pct_change,health_exp_gdp_pct_change,health_exp_percap_pct_change,pm25_pct_change,urban_pop_pct_pct_change,pop_65_plus_pct_pct_change,unemployment_pct_change,med_beds_pct_change,infant_mortality_pct_change,total_fertility_pct_change
1995,-1.774572401296051,-1.2045902145916945,0.6670980681079055,0.82481414448273,-0.6745012831139378,-1.6629421682751664,-1.6688628411535227,-1.7489993502763732,0.4939509396834425,1.720316246574081,-0.5542465425628043,70.823,0.6076663158967127,0.7462755328789755,0.935281581645755,-0.2722499278700883,0.6690084340762616,0.6667819936405356,0.7139809615974505,0.5564323206463145,-0.7990442753750274,-0.008941582432516674,-0.5906350164511796,0.09253182003151392,0.19831047949446348,-0.12449483746001504,-0.6087079953555292,0.659701354953101,-0.3920033735257058,0.20101554992454865,-0.2938318388170387,-0.13762711532257402
1996,-1.5350678668958584,-1.1344453626723152,0.6670980681079055,0.82481414448273,-0.5914740686882175,-1.483755323665448,-1.5030933576297445,-1.5556507348612048,0.38147641015438427,1.5657505460732652,-0.9835035459144087,71.227,-1.2523648703859844,0.7462755328789755,0.935281581645755,-0.6195604368179134,-1.719218940362649,-1.7450614499369317,-1.752498723921012,0.6876146850027693,1.7472434821533935,-0.5041676863872566,0.033648996522350656,-0.088436090735258,-0.3551562800507349,-0.05082026008047374,1.542863408374218,0.659701354953101,0.34909877614977225,-0.5172950661404404,2.2904716534590834,-0.9393354496606107
1997,-1.3247204062487243,-1.0637671915707645,0.6670980681079055,0.82481414448273,-0.48096800196543793,-1.3057378053209971,-1.3334232717947294,-1.3784145040639675,0.38147641015438427,1.4008804655390614,-1.3243841073995077,71.601,-1.1746710215366556,0.7462755328789755,0.935281581645755,-0.5297797375330238,-1.5276879222916313,-1.5649029043049323,-1.5577766434853437,0.5564323206463145,1.5874346270783881,-0.9718812290111778,-0.33947789541439843,-0.088436090735258,-0.3551562800507349,-0.02683792874492926,1.2687210435525293,0.6326196398718676,0.25030755382115527,-0.25513805901195097,2.018385164765057,-0.800640663788984
1998,-1.1299928065407416,-0.9993260532898284,0.6670980681079055,0.82481414448273,-0.3533161695160274,-1.126460263729883,-1.1388296187348455,-1.3623021194460365,0.3439849003738513,1.215401624938082,-1.387510137304154,71.952,-1.0963864576342008,0.7462755328789755,0.935281581645755,-0.41028503914747383,-1.3374067853183678,-1.3805051777058255,-1.3792814030859815,0.5564323206463145,1.4169718483317153,-1.3433008069772343,-1.0716661085113899,-0.088436090735258,-0.3551562800507349,-0.012296708982487452,1.0839500803825557,1.2877481689609702,-0.4194739530967517,-0.34457985937323377,1.5350854698773038,-0.31610559629698215
1999,-0.9472404335527664,-0.9312645779260208,0.6670980681079055,0.82481414448273,-0.21885165791032615,-0.9485113616881075,-0.9348952816487797,-1.3461897348281062,0.325239145389856,1.0196184043037153,-1.2865084894567178,72.288,-1.025010156732858,0.7462755328789755,0.935281581645755,-0.2722499278700883,-1.1457788221550886,-1.169020477510944,-1.3630545630496753,0.5127048659337095,1.2252012222417084,-1.41208221030428,-1.1184033696939897,-0.088436090735258,-0.3551562800507349,-0.0070435217554437645,0.8491366661685231,1.3888408669563725,-0.41967295796698867,-0.300212483986959,1.173382834318721,-0.022959766190641644
2000,-0.7722979910343633,-0.8486819545094334,0.5976246419264089,-1.2837898248346995,-0.0879075537187185,-0.7428308558692149,-0.739256732841688,-1.330077350210176,-1.193168414996574,0.8238351836693487,-0.04923830332562536,72.675,-0.9496238976606216,0.7462755328789755,0.935281581645755,-0.1268479899095966,-0.9555710284584271,-0.9473843066497287,-1.34682772301337,0.4908411384680881,1.022776672480035,-1.3020319649810044,-0.5906350164511796,-0.1860295777889637,-3.998653331457345,-0.010862638587512295,1.3296668180912437,0.9353869705869908,-0.41987073819187404,-3.9206580721715545,0.9590891965193078,1.9975010297629314
2001,-0.5708017849194157,-0.7620756570209719,-0.367112971168322,-1.2688519250566055,0.048074567780297985,-0.5900042386897638,-0.5502888814201288,-0.4600085808419192,-1.2306599605815334,0.5971388229348188,-0.8698766920860442,73.034,-0.8581537229329912,0.673233773553492,-1.3235263530299475,0.014747188525224176,-0.7357212020793884,-0.7347640120489747,-1.3306008829770646,-1.2801224269029263,0.8203521227183614,0.04608354022911805,-0.707732590032312,-1.4492721458315252,-0.19721225221574545,-0.007233615810016117,-0.09933605531701757,0.5643078553097152,2.9657966736231716,-0.38851630723899716,0.07760824599822247,-1.5756072742871439
2002,-0.3838841156809973,-0.6567627897809027,0.1002181998756997,-1.2153186759241343,0.1886138670923162,-0.4119931308649293,-0.36896409000386027,0.24893634234703124,-1.1556768694116146,0.3704424622002889,-0.8320010741432542,73.385,-0.762226845872901,-0.34105523479074445,-1.307524369235394,0.1617901797043013,-0.5723663662906098,-0.5293934422695947,-0.45435152101655796,-1.323849923375291,0.5859658019416868,-0.8480747030224943,-0.1462292148528885,0.6109844740238072,0.19106210188339184,-0.004091031987940607,0.3429109085708737,0.19105024488552969,1.9275098845352507,0.014775319056984421,-0.2938318388170387,-0.13762711532257402
2003,-0.2011317426930222,-0.530127717226473,0.22470859704505217,-1.151612771477954,0.309818361323111,-0.23268614836887105,-0.19738844145971188,0.7967574193566741,-1.118185323826655,0.15405048149914657,-0.7815002502195361,73.727,-0.6455801959000206,0.15027926239553555,-1.2501777410069834,0.3137610323520167,-0.38209208145736306,-0.33232936259599943,0.25962944058089255,-1.2363949304305615,0.35157948116501214,-0.8068058610262644,0.37842676876929776,0.09253182003151392,0.2224197185521822,-0.021348126166554834,0.22671596843181385,-0.21651256228430404,1.1860785659343664,-0.12330175585111174,-0.479096214798318,-0.11580973575877489
2004,-0.02306532798679026,-0.3908872936260621,-0.2466629187152301,-1.0771676959694294,0.3877960675784104,-0.07960293967968246,-0.04545111821601847,0.6517459577952982,-0.9869649142792971,-0.07264587923538328,-0.3396180408870034,74.085,-0.5053166424552745,0.2811638052799269,-1.1819338201272813,0.4448243749413009,-0.19043264920655617,-0.14586066733010056,0.8113420018152854,-1.1926674339581966,0.1278470840600043,-0.7517807383646267,0.40395942266862944,-0.7684550877539805,0.24075632518988568,-0.058514180837496425,-0.4466847272262821,-0.8697981373327016,-0.8932011361208678,0.20101554992454865,-1.2206359189170324,0.5624892844197846
2005,0.16333167922031344,-0.21713351449934995,-0.688153229317082,-0.9932511175151814,0.3986550029639951,0.07350543623469812,0.10142835966706852,0.7000831116490892,-0.8932360503168986,-0.2684290998697503,-0.09973912724934073,74.404,-0.35109114865338287,-0.21441855907769602,-1.102185735753419,0.5291448359450335,-0.02680354533076781,0.0192650639018266,0.6653004414885345,-1.0396211963049198,-0.10653923671667032,-0.27031091507529764,1.1593747612116536,-0.7441879718418067,0.2357248399178644,-0.11534025221010084,-0.5386497110962871,-1.0910955085479572,-0.3448005888704743,0.058154254818062814,-0.9380475603567361,0.2032152570850285
2006,0.3294228672065376,-0.0024638549885482655,-1.5387043207825535,-0.9020337747721148,0.18933537246901655,0.24192830611098642,0.2597377644850519,0.5550716500877133,-0.762015640769541,-0.4436035604373415,0.15276499236924732,74.789,-0.1586379680837503,-0.6785849430310191,-1.0122914568743697,0.5408870438361514,0.1368524595391953,0.17889392052916045,0.7139809615974505,-0.9303024551240078,-0.30896378647834416,-0.008941582432516674,1.8676121473087264,-1.38777133117242,0.2104016234135339,-0.3008709504160756,-0.3297108873884696,-0.8656268446783821,-0.8986336530022908,0.17174366058102872,-0.837367960202594,0.21961592848365166
2007,0.5298777492588781,0.2681775130537956,-2.552823309489376,-0.7473632095855436,-0.25865563182173207,0.4344034456272014,0.4127337803943993,0.42617257314426776,-0.6120494584297033,-0.6084736409715449,0.4305195239496973,74.833,0.07913446456374448,-1.57282251747491,-0.9145763522050138,0.31454122542131346,0.31687797315381744,0.35094484043073726,0.5679394012706996,-0.7772562174707315,-0.49008048889668365,0.26618403087566916,2.7271430780034795,-1.7276328367433487,0.4936016887163816,-0.5057283650252601,0.02183163782371488,-1.0883491929858942,-0.8600464778723855,0.21512339349990484,-1.0144432934593433,0.2562727204965038
